2021-05-12 09:31:36,295 - 
Running application application_simulation_SSO-CHB, with json SSO_areaRatios-43.json

2021-05-12 09:33:25,089 - Task failed successfully

2021-05-12 09:33:25,089 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-44.json

2021-05-12 09:33:27,068 - Task failed successfully

2021-05-12 09:33:27,069 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-45.json

2021-05-12 09:33:30,342 - Task failed successfully

2021-05-12 09:33:30,342 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-46.json

2021-05-12 09:33:32,399 - Task failed successfully

2021-05-12 09:33:32,399 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-47.json

2021-05-12 09:33:34,362 - Task failed successfully

2021-05-12 09:33:34,362 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-48.json

2021-05-12 09:33:36,285 - Task failed successfully

2021-05-12 09:33:36,285 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-49.json

2021-05-12 09:33:38,210 - Task failed successfully

2021-05-12 09:33:38,210 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-50.json

2021-05-12 09:33:40,122 - Task failed successfully

2021-05-12 09:33:40,123 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-51.json

2021-05-12 09:33:42,064 - Task failed successfully

2021-05-12 09:33:42,064 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-52.json

2021-05-12 09:33:43,998 - Task failed successfully

2021-05-12 09:33:43,998 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-53.json

2021-05-12 09:33:46,034 - Task failed successfully

2021-05-12 09:33:46,169 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-54.json

2021-05-12 09:33:48,250 - Task failed successfully

2021-05-12 09:33:48,385 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-55.json

2021-05-12 09:33:50,445 - Task failed successfully

2021-05-12 09:33:50,445 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-56.json

2021-05-12 09:33:52,520 - Task failed successfully

2021-05-12 09:33:52,521 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-57.json

2021-05-12 09:33:54,555 - Task failed successfully

2021-05-12 09:33:54,555 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-58.json

2021-05-12 09:33:56,504 - Task failed successfully

2021-05-12 09:33:56,504 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-59.json

2021-05-12 09:33:58,465 - Task failed successfully

2021-05-12 09:33:58,465 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-60.json

2021-05-12 09:34:00,473 - Task failed successfully

2021-05-12 09:34:00,473 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-61.json

2021-05-12 09:34:02,452 - Task failed successfully

2021-05-12 09:34:02,452 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-62.json

2021-05-12 09:34:05,855 - Task failed successfully

2021-05-12 09:34:05,855 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-63.json

2021-05-12 09:34:07,832 - Task failed successfully

2021-05-12 09:34:07,832 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-64.json

2021-05-12 09:34:09,732 - Task failed successfully

2021-05-12 09:34:09,732 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-65.json

2021-05-12 09:34:11,656 - Task failed successfully

2021-05-12 09:34:11,656 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-66.json

2021-05-12 09:34:13,533 - Task failed successfully

2021-05-12 09:34:13,533 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-67.json

2021-05-12 09:34:15,453 - Task failed successfully

2021-05-12 09:34:15,453 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-68.json

2021-05-12 09:34:17,355 - Task failed successfully

2021-05-12 09:34:17,356 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-69.json

2021-05-12 09:34:19,240 - Task failed successfully

2021-05-12 09:34:19,240 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-70.json

2021-05-12 09:34:21,133 - Task failed successfully

2021-05-12 09:34:21,134 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-71.json

2021-05-12 09:34:23,024 - Task failed successfully

2021-05-12 09:34:23,024 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-72.json

2021-05-12 09:34:24,963 - Task failed successfully

2021-05-12 09:34:24,963 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-73.json

2021-05-12 09:34:26,899 - Task failed successfully

2021-05-12 09:34:26,899 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-74.json

2021-05-12 09:34:28,813 - Task failed successfully

2021-05-12 09:34:28,813 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-75.json

2021-05-12 09:34:30,660 - Task failed successfully

2021-05-12 09:34:30,660 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-76.json

2021-05-12 09:34:32,552 - Task failed successfully

2021-05-12 09:34:32,552 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-77.json

2021-05-12 09:34:34,423 - Task failed successfully

2021-05-12 09:34:34,424 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-78.json

2021-05-12 09:34:36,304 - Task failed successfully

2021-05-12 09:34:36,304 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-79.json

2021-05-12 09:34:38,188 - Task failed successfully

2021-05-12 09:34:38,188 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-80.json

2021-05-12 09:34:40,065 - Task failed successfully

2021-05-12 09:34:40,066 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-81.json

2021-05-12 09:34:41,941 - Task failed successfully

2021-05-12 09:34:41,941 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-82.json

2021-05-12 09:34:43,821 - Task failed successfully

2021-05-12 09:34:43,822 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-83.json

2021-05-12 09:34:45,700 - Task failed successfully

2021-05-12 09:34:45,701 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-84.json

2021-05-12 09:34:47,581 - Task failed successfully

2021-05-12 09:34:47,581 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-85.json

2021-05-12 09:34:49,487 - Task failed successfully

2021-05-12 09:34:49,487 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-86.json

2021-05-12 09:34:51,435 - Task failed successfully

2021-05-12 09:34:51,436 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-87.json

2021-05-12 09:34:53,365 - Task failed successfully

2021-05-12 09:34:53,365 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-88.json

2021-05-12 09:34:55,254 - Task failed successfully

2021-05-12 09:34:55,255 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-89.json

2021-05-12 09:34:57,183 - Task failed successfully

2021-05-12 09:34:57,183 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-90.json

2021-05-12 09:34:59,116 - Task failed successfully

2021-05-12 09:34:59,116 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-91.json

2021-05-12 09:35:00,997 - Task failed successfully

2021-05-12 09:35:00,998 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-92.json

2021-05-12 09:35:02,869 - Task failed successfully

2021-05-12 09:35:02,869 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-93.json

2021-05-12 09:35:04,778 - Task failed successfully

2021-05-12 09:35:04,779 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-94.json

2021-05-12 09:35:06,675 - Task failed successfully

2021-05-12 09:35:06,676 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-95.json

2021-05-12 09:35:08,663 - Task failed successfully

2021-05-12 09:35:08,663 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-96.json

2021-05-12 09:35:10,561 - Task failed successfully

2021-05-12 09:35:10,562 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-97.json

2021-05-12 09:35:12,442 - Task failed successfully

2021-05-12 09:35:12,442 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-98.json

2021-05-12 09:35:14,331 - Task failed successfully

2021-05-12 09:35:14,331 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-99.json

2021-05-12 09:35:16,258 - Task failed successfully

2021-05-12 09:35:16,258 - 

Running application application_simulation_SSO-CHB, with json SSO_areaRatios-100.json

2021-05-12 09:35:18,181 - Task failed successfully

2021-05-12 09:35:18,216 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-1.json

2021-05-12 09:35:20,099 - Task failed successfully

2021-05-12 09:35:20,099 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-2.json

2021-05-12 09:35:21,996 - Task failed successfully

2021-05-12 09:35:21,996 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-3.json

2021-05-12 09:35:23,901 - Task failed successfully

2021-05-12 09:35:23,901 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-4.json

2021-05-12 09:35:25,879 - Task failed successfully

2021-05-12 09:35:25,880 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-5.json

2021-05-12 09:35:27,802 - Task failed successfully

2021-05-12 09:35:27,802 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-6.json

2021-05-12 09:35:29,679 - Task failed successfully

2021-05-12 09:35:29,679 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-7.json

2021-05-12 09:35:31,588 - Task failed successfully

2021-05-12 09:35:31,588 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-8.json

2021-05-12 09:35:33,495 - Task failed successfully

2021-05-12 09:35:33,495 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-9.json

2021-05-12 09:35:35,474 - Task failed successfully

2021-05-12 09:35:35,475 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-10.json

2021-05-12 09:35:37,403 - Task failed successfully

2021-05-12 09:35:37,404 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-11.json

2021-05-12 09:35:39,304 - Task failed successfully

2021-05-12 09:35:39,304 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-12.json

2021-05-12 09:35:41,138 - Task failed successfully

2021-05-12 09:35:41,138 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-13.json

2021-05-12 09:35:43,015 - Task failed successfully

2021-05-12 09:35:43,015 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-14.json

2021-05-12 09:35:44,917 - Task failed successfully

2021-05-12 09:35:44,917 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-15.json

2021-05-12 09:35:46,816 - Task failed successfully

2021-05-12 09:35:46,817 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-16.json

2021-05-12 09:35:48,646 - Task failed successfully

2021-05-12 09:35:48,646 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-17.json

2021-05-12 09:35:50,522 - Task failed successfully

2021-05-12 09:35:50,522 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-18.json

2021-05-12 09:35:52,431 - Task failed successfully

2021-05-12 09:35:52,432 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-19.json

2021-05-12 09:35:54,451 - Task failed successfully

2021-05-12 09:35:54,452 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-20.json

2021-05-12 09:35:56,421 - Task failed successfully

2021-05-12 09:35:56,422 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-21.json

2021-05-12 09:35:58,299 - Task failed successfully

2021-05-12 09:35:58,300 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-22.json

2021-05-12 09:36:00,180 - Task failed successfully

2021-05-12 09:36:00,180 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-23.json

2021-05-12 09:36:02,052 - Task failed successfully

2021-05-12 09:36:02,052 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-24.json

2021-05-12 09:36:03,962 - Task failed successfully

2021-05-12 09:36:03,962 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-25.json

2021-05-12 09:36:05,897 - Task failed successfully

2021-05-12 09:36:05,897 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-26.json

2021-05-12 09:36:07,943 - Task failed successfully

2021-05-12 09:36:07,943 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-27.json

2021-05-12 09:36:09,965 - Task failed successfully

2021-05-12 09:36:09,965 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-28.json

2021-05-12 09:36:11,871 - Task failed successfully

2021-05-12 09:36:11,871 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-29.json

2021-05-12 09:36:13,884 - Task failed successfully

2021-05-12 09:36:13,884 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-30.json

2021-05-12 09:36:15,819 - Task failed successfully

2021-05-12 09:36:15,819 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-31.json

2021-05-12 09:36:17,778 - Task failed successfully

2021-05-12 09:36:17,778 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-32.json

2021-05-12 09:36:19,697 - Task failed successfully

2021-05-12 09:36:19,698 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-33.json

2021-05-12 09:36:21,576 - Task failed successfully

2021-05-12 09:36:21,576 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-34.json

2021-05-12 09:36:23,461 - Task failed successfully

2021-05-12 09:36:23,461 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-35.json

2021-05-12 09:36:25,386 - Task failed successfully

2021-05-12 09:36:25,386 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-36.json

2021-05-12 09:36:27,275 - Task failed successfully

2021-05-12 09:36:27,276 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-37.json

2021-05-12 09:36:29,132 - Task failed successfully

2021-05-12 09:36:29,132 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-38.json

2021-05-12 09:36:31,028 - Task failed successfully

2021-05-12 09:36:31,028 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-39.json

2021-05-12 09:36:32,959 - Task failed successfully

2021-05-12 09:36:32,959 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-40.json

2021-05-12 09:36:34,838 - Task failed successfully

2021-05-12 09:36:34,838 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-41.json

2021-05-12 09:36:36,686 - Task failed successfully

2021-05-12 09:36:36,686 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-42.json

2021-05-12 09:36:38,605 - Task failed successfully

2021-05-12 09:36:38,605 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-43.json

2021-05-12 09:36:40,474 - Task failed successfully

2021-05-12 09:36:40,475 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-44.json

2021-05-12 09:36:42,353 - Task failed successfully

2021-05-12 09:36:42,353 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-45.json

2021-05-12 09:36:44,224 - Task failed successfully

2021-05-12 09:36:44,224 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-46.json

2021-05-12 09:36:46,085 - Task failed successfully

2021-05-12 09:36:46,086 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-47.json

2021-05-12 09:36:47,990 - Task failed successfully

2021-05-12 09:36:47,991 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-48.json

2021-05-12 09:36:49,877 - Task failed successfully

2021-05-12 09:36:49,877 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-49.json

2021-05-12 09:36:51,779 - Task failed successfully

2021-05-12 09:36:51,779 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-50.json

2021-05-12 09:36:53,651 - Task failed successfully

2021-05-12 09:36:53,651 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-51.json

2021-05-12 09:36:55,503 - Task failed successfully

2021-05-12 09:36:55,503 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-52.json

2021-05-12 09:36:57,382 - Task failed successfully

2021-05-12 09:36:57,382 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-53.json

2021-05-12 09:36:59,279 - Task failed successfully

2021-05-12 09:36:59,279 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-54.json

2021-05-12 09:37:01,106 - Task failed successfully

2021-05-12 09:37:01,106 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-55.json

2021-05-12 09:37:02,938 - Task failed successfully

2021-05-12 09:37:02,938 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-56.json

2021-05-12 09:37:04,807 - Task failed successfully

2021-05-12 09:37:04,807 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-57.json

2021-05-12 09:37:06,666 - Task failed successfully

2021-05-12 09:37:06,667 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-58.json

2021-05-12 09:37:08,637 - Task failed successfully

2021-05-12 09:37:08,637 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-59.json

2021-05-12 09:37:10,512 - Task failed successfully

2021-05-12 09:37:10,512 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-60.json

2021-05-12 09:37:12,422 - Task failed successfully

2021-05-12 09:37:12,423 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-61.json

2021-05-12 09:37:14,315 - Task failed successfully

2021-05-12 09:37:14,315 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-62.json

2021-05-12 09:37:16,218 - Task failed successfully

2021-05-12 09:37:16,218 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-63.json

2021-05-12 09:37:18,111 - Task failed successfully

2021-05-12 09:37:18,111 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-64.json

2021-05-12 09:37:20,028 - Task failed successfully

2021-05-12 09:37:20,028 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-65.json

2021-05-12 09:37:21,894 - Task failed successfully

2021-05-12 09:37:21,895 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-66.json

2021-05-12 09:37:23,807 - Task failed successfully

2021-05-12 09:37:23,807 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-67.json

2021-05-12 09:37:25,713 - Task failed successfully

2021-05-12 09:37:25,714 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-68.json

2021-05-12 09:37:27,619 - Task failed successfully

2021-05-12 09:37:27,619 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-69.json

2021-05-12 09:37:29,505 - Task failed successfully

2021-05-12 09:37:29,505 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-70.json

2021-05-12 09:37:31,466 - Task failed successfully

2021-05-12 09:37:31,467 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-71.json

2021-05-12 09:37:33,434 - Task failed successfully

2021-05-12 09:37:33,434 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-72.json

2021-05-12 09:37:35,455 - Task failed successfully

2021-05-12 09:37:35,455 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-73.json

2021-05-12 09:37:37,472 - Task failed successfully

2021-05-12 09:37:37,472 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-74.json

2021-05-12 09:37:39,340 - Task failed successfully

2021-05-12 09:37:39,340 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-75.json

2021-05-12 09:37:41,256 - Task failed successfully

2021-05-12 09:37:41,256 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-76.json

2021-05-12 09:37:43,149 - Task failed successfully

2021-05-12 09:37:43,149 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-77.json

2021-05-12 09:37:45,057 - Task failed successfully

2021-05-12 09:37:45,057 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-78.json

2021-05-12 09:37:47,036 - Task failed successfully

2021-05-12 09:37:47,037 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-79.json

2021-05-12 09:37:48,992 - Task failed successfully

2021-05-12 09:37:48,992 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-80.json

2021-05-12 09:37:50,876 - Task failed successfully

2021-05-12 09:37:50,876 - 

Running application application_simulation_SSO-CHB, with json SSO_currents-81.json

2021-05-12 09:37:52,780 - Task failed successfully

2021-05-12 09:37:52,780 - 

