2021-05-14 12:18:08,030 - 
2021-05-14 12:18:43,884 - Task failed successfully

2021-05-14 12:18:43,884 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-18.json

2021-05-14 12:18:45,847 - Task failed successfully

2021-05-14 12:18:45,847 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-19.json

2021-05-14 12:18:47,839 - Task failed successfully

2021-05-14 12:18:47,839 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-20.json

2021-05-14 12:18:49,818 - Task failed successfully

2021-05-14 12:18:49,819 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-21.json

2021-05-14 12:18:51,808 - Task failed successfully

2021-05-14 12:18:51,808 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-22.json

2021-05-14 12:18:53,852 - Task failed successfully

2021-05-14 12:18:53,852 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-23.json

2021-05-14 12:18:55,787 - Task failed successfully

2021-05-14 12:18:55,788 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-24.json

2021-05-14 12:18:57,798 - Task failed successfully

2021-05-14 12:18:57,798 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-25.json

2021-05-14 12:18:59,721 - Task failed successfully

2021-05-14 12:18:59,722 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-26.json

2021-05-14 12:19:01,692 - Task failed successfully

2021-05-14 12:19:01,693 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-27.json

2021-05-14 12:19:03,735 - Task failed successfully

2021-05-14 12:19:03,735 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-28.json

2021-05-14 12:19:05,779 - Task failed successfully

2021-05-14 12:19:05,780 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-29.json

2021-05-14 12:19:07,839 - Task failed successfully

2021-05-14 12:19:07,839 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-30.json

2021-05-14 12:19:09,844 - Task failed successfully

2021-05-14 12:19:09,844 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-31.json

2021-05-14 12:19:11,835 - Task failed successfully

2021-05-14 12:19:11,835 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-32.json

2021-05-14 12:19:13,954 - Task failed successfully

2021-05-14 12:19:13,954 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-33.json

2021-05-14 12:19:16,092 - Task failed successfully

2021-05-14 12:19:16,093 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-34.json

2021-05-14 12:19:18,166 - Task failed successfully

2021-05-14 12:19:18,166 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-35.json

2021-05-14 12:19:20,101 - Task failed successfully

2021-05-14 12:19:20,102 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-36.json

2021-05-14 12:19:22,115 - Task failed successfully

2021-05-14 12:19:22,116 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-37.json

2021-05-14 12:19:24,155 - Task failed successfully

2021-05-14 12:19:24,156 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-38.json

2021-05-14 12:19:26,164 - Task failed successfully

2021-05-14 12:19:26,164 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-39.json

2021-05-14 12:19:28,117 - Task failed successfully

2021-05-14 12:19:28,118 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-40.json

2021-05-14 12:19:30,079 - Task failed successfully

2021-05-14 12:19:30,079 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-41.json

2021-05-14 12:19:32,035 - Task failed successfully

2021-05-14 12:19:32,035 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-42.json

2021-05-14 12:19:34,017 - Task failed successfully

2021-05-14 12:19:34,018 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-43.json

2021-05-14 12:19:36,011 - Task failed successfully

2021-05-14 12:19:36,011 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-44.json

2021-05-14 12:19:38,075 - Task failed successfully

2021-05-14 12:19:38,075 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-45.json

2021-05-14 12:19:40,093 - Task failed successfully

2021-05-14 12:19:40,093 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-46.json

2021-05-14 12:19:42,131 - Task failed successfully

2021-05-14 12:19:42,132 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-47.json

2021-05-14 12:19:44,081 - Task failed successfully

2021-05-14 12:19:44,081 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-48.json

2021-05-14 12:19:46,033 - Task failed successfully

2021-05-14 12:19:46,033 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-49.json

2021-05-14 12:19:48,087 - Task failed successfully

2021-05-14 12:19:48,087 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-50.json

2021-05-14 12:19:50,044 - Task failed successfully

2021-05-14 12:19:50,045 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-51.json

2021-05-14 12:19:51,973 - Task failed successfully

2021-05-14 12:19:51,974 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-52.json

2021-05-14 12:19:53,970 - Task failed successfully

2021-05-14 12:19:53,971 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-53.json

2021-05-14 12:19:55,976 - Task failed successfully

2021-05-14 12:19:55,976 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-54.json

2021-05-14 12:19:57,923 - Task failed successfully

2021-05-14 12:19:57,923 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-55.json

2021-05-14 12:19:59,868 - Task failed successfully

2021-05-14 12:19:59,869 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-56.json

2021-05-14 12:20:01,812 - Task failed successfully

2021-05-14 12:20:01,812 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-57.json

2021-05-14 12:20:03,910 - Task failed successfully

2021-05-14 12:20:03,910 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-58.json

2021-05-14 12:20:05,869 - Task failed successfully

2021-05-14 12:20:05,870 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-59.json

2021-05-14 12:20:07,854 - Task failed successfully

2021-05-14 12:20:07,854 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-60.json

2021-05-14 12:20:09,860 - Task failed successfully

2021-05-14 12:20:09,860 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-61.json

2021-05-14 12:20:11,848 - Task failed successfully

2021-05-14 12:20:11,848 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-62.json

2021-05-14 12:20:13,848 - Task failed successfully

2021-05-14 12:20:13,848 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-63.json

2021-05-14 12:20:15,822 - Task failed successfully

2021-05-14 12:20:15,822 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-64.json

2021-05-14 12:20:17,812 - Task failed successfully

2021-05-14 12:20:17,812 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-65.json

2021-05-14 12:20:19,823 - Task failed successfully

2021-05-14 12:20:19,823 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-66.json

2021-05-14 12:20:21,859 - Task failed successfully

2021-05-14 12:20:21,860 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-67.json

2021-05-14 12:20:23,882 - Task failed successfully

2021-05-14 12:20:23,882 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-68.json

2021-05-14 12:20:25,903 - Task failed successfully

2021-05-14 12:20:25,903 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-69.json

2021-05-14 12:20:27,937 - Task failed successfully

2021-05-14 12:20:27,938 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-70.json

2021-05-14 12:20:30,007 - Task failed successfully

2021-05-14 12:20:30,008 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-71.json

2021-05-14 12:20:31,965 - Task failed successfully

2021-05-14 12:20:31,965 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-72.json

2021-05-14 12:20:33,911 - Task failed successfully

2021-05-14 12:20:33,912 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-73.json

2021-05-14 12:20:35,849 - Task failed successfully

2021-05-14 12:20:35,850 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-74.json

2021-05-14 12:20:37,853 - Task failed successfully

2021-05-14 12:20:37,853 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-75.json

2021-05-14 12:20:39,843 - Task failed successfully

2021-05-14 12:20:39,843 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-76.json

2021-05-14 12:20:41,860 - Task failed successfully

2021-05-14 12:20:41,860 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-77.json

2021-05-14 12:20:43,891 - Task failed successfully

2021-05-14 12:20:43,892 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-78.json

2021-05-14 12:20:45,836 - Task failed successfully

2021-05-14 12:20:45,836 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-79.json

2021-05-14 12:20:47,904 - Task failed successfully

2021-05-14 12:20:47,904 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-80.json

2021-05-14 12:20:49,943 - Task failed successfully

2021-05-14 12:20:49,943 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-81.json

2021-05-14 12:20:51,934 - Task failed successfully

2021-05-14 12:20:51,935 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-82.json

2021-05-14 12:20:53,947 - Task failed successfully

2021-05-14 12:20:53,947 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-83.json

2021-05-14 12:20:55,888 - Task failed successfully

2021-05-14 12:20:55,888 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-84.json

2021-05-14 12:20:57,985 - Task failed successfully

2021-05-14 12:20:57,985 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-85.json

2021-05-14 12:20:59,962 - Task failed successfully

2021-05-14 12:20:59,962 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-86.json

2021-05-14 12:21:01,942 - Task failed successfully

2021-05-14 12:21:01,942 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-87.json

2021-05-14 12:21:04,027 - Task failed successfully

2021-05-14 12:21:04,028 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-88.json

2021-05-14 12:21:06,006 - Task failed successfully

2021-05-14 12:21:06,007 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-89.json

2021-05-14 12:21:08,004 - Task failed successfully

2021-05-14 12:21:08,004 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-90.json

2021-05-14 12:21:09,984 - Task failed successfully

2021-05-14 12:21:09,984 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-91.json

2021-05-14 12:21:11,983 - Task failed successfully

2021-05-14 12:21:11,983 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-92.json

2021-05-14 12:21:13,996 - Task failed successfully

2021-05-14 12:21:13,996 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-93.json

2021-05-14 12:21:16,016 - Task failed successfully

2021-05-14 12:21:16,016 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-94.json

2021-05-14 12:21:18,031 - Task failed successfully

2021-05-14 12:21:18,031 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-95.json

2021-05-14 12:21:19,977 - Task failed successfully

2021-05-14 12:21:19,978 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-96.json

2021-05-14 12:21:22,002 - Task failed successfully

2021-05-14 12:21:22,003 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-97.json

2021-05-14 12:21:23,969 - Task failed successfully

2021-05-14 12:21:23,970 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-98.json

2021-05-14 12:21:25,955 - Task failed successfully

2021-05-14 12:21:25,955 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-99.json

2021-05-14 12:21:27,930 - Task failed successfully

2021-05-14 12:21:27,930 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-100.json

2021-05-14 12:21:29,974 - Task failed successfully

2021-05-14 12:21:29,975 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-1.json

2021-05-14 12:21:32,013 - Task failed successfully

2021-05-14 12:21:32,013 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-2.json

2021-05-14 12:21:34,012 - Task failed successfully

2021-05-14 12:21:34,012 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-3.json

2021-05-14 12:21:36,135 - Task failed successfully

2021-05-14 12:21:36,135 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-4.json

2021-05-14 12:21:38,169 - Task failed successfully

2021-05-14 12:21:38,169 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-5.json

2021-05-14 12:21:40,205 - Task failed successfully

2021-05-14 12:21:40,206 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-6.json

2021-05-14 12:21:42,172 - Task failed successfully

2021-05-14 12:21:42,172 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-7.json

2021-05-14 12:21:44,230 - Task failed successfully

2021-05-14 12:21:44,230 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-8.json

2021-05-14 12:21:46,335 - Task failed successfully

2021-05-14 12:21:46,336 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-9.json

2021-05-14 12:21:48,379 - Task failed successfully

2021-05-14 12:21:48,380 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-10.json

2021-05-14 12:21:50,432 - Task failed successfully

2021-05-14 12:21:50,433 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-11.json

2021-05-14 12:21:52,441 - Task failed successfully

2021-05-14 12:21:52,442 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-12.json

2021-05-14 12:21:54,738 - Task failed successfully

2021-05-14 12:21:54,738 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-13.json

2021-05-14 12:21:57,230 - Task failed successfully

2021-05-14 12:21:57,231 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-14.json

2021-05-14 12:21:59,561 - Task failed successfully

2021-05-14 12:21:59,561 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-15.json

2021-05-14 12:22:01,885 - Task failed successfully

2021-05-14 12:22:01,886 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-16.json

2021-05-14 12:22:04,113 - Task failed successfully

2021-05-14 12:22:04,113 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-17.json

2021-05-14 12:22:06,310 - Task failed successfully

2021-05-14 12:22:06,310 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-18.json

2021-05-14 12:22:08,814 - Task failed successfully

2021-05-14 12:22:08,814 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-19.json

2021-05-14 12:22:10,817 - Task failed successfully

2021-05-14 12:22:10,817 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-20.json

2021-05-14 12:22:12,778 - Task failed successfully

2021-05-14 12:22:12,779 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-21.json

2021-05-14 12:22:14,730 - Task failed successfully

2021-05-14 12:22:14,730 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-22.json

2021-05-14 12:22:16,682 - Task failed successfully

2021-05-14 12:22:16,682 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-23.json

2021-05-14 12:22:18,688 - Task failed successfully

2021-05-14 12:22:18,689 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-24.json

2021-05-14 12:22:20,681 - Task failed successfully

2021-05-14 12:22:20,682 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-25.json

2021-05-14 12:22:22,664 - Task failed successfully

2021-05-14 12:22:22,664 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-26.json

2021-05-14 12:22:24,820 - Task failed successfully

2021-05-14 12:22:24,821 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-27.json

2021-05-14 12:22:26,811 - Task failed successfully

2021-05-14 12:22:26,811 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-28.json

2021-05-14 12:22:28,860 - Task failed successfully

2021-05-14 12:22:28,860 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-29.json

2021-05-14 12:22:30,971 - Task failed successfully

2021-05-14 12:22:30,971 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-30.json

2021-05-14 12:22:33,282 - Task failed successfully

2021-05-14 12:22:33,282 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-31.json

2021-05-14 12:22:35,510 - Task failed successfully

2021-05-14 12:22:35,510 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-32.json

2021-05-14 12:22:37,528 - Task failed successfully

2021-05-14 12:22:37,529 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-33.json

2021-05-14 12:22:39,478 - Task failed successfully

2021-05-14 12:22:39,478 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-34.json

2021-05-14 12:22:41,582 - Task failed successfully

2021-05-14 12:22:41,582 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-35.json

2021-05-14 12:22:43,605 - Task failed successfully

2021-05-14 12:22:43,605 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-36.json

2021-05-14 12:22:45,723 - Task failed successfully

2021-05-14 12:22:45,723 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-37.json

2021-05-14 12:22:47,810 - Task failed successfully

2021-05-14 12:22:47,811 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-38.json

2021-05-14 12:22:49,748 - Task failed successfully

2021-05-14 12:22:49,748 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-39.json

2021-05-14 12:22:51,742 - Task failed successfully

2021-05-14 12:22:51,742 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-40.json

2021-05-14 12:22:53,740 - Task failed successfully

2021-05-14 12:22:53,741 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-41.json

2021-05-14 12:22:55,709 - Task failed successfully

2021-05-14 12:22:55,709 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-42.json

2021-05-14 12:22:57,723 - Task failed successfully

2021-05-14 12:22:57,723 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-43.json

2021-05-14 12:22:59,887 - Task failed successfully

2021-05-14 12:22:59,887 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-44.json

2021-05-14 12:23:02,141 - Task failed successfully

2021-05-14 12:23:02,141 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-45.json

2021-05-14 12:23:04,199 - Task failed successfully

2021-05-14 12:23:04,199 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-46.json

2021-05-14 12:23:06,193 - Task failed successfully

2021-05-14 12:23:06,193 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-47.json

2021-05-14 12:23:08,212 - Task failed successfully

2021-05-14 12:23:08,212 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-48.json

2021-05-14 12:23:10,175 - Task failed successfully

2021-05-14 12:23:10,175 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-49.json

2021-05-14 12:23:12,271 - Task failed successfully

2021-05-14 12:23:12,271 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-50.json

2021-05-14 12:23:14,416 - Task failed successfully

2021-05-14 12:23:14,442 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-51.json

2021-05-14 12:23:16,474 - Task failed successfully

2021-05-14 12:23:16,474 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-52.json

2021-05-14 12:23:18,471 - Task failed successfully

2021-05-14 12:23:18,471 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-53.json

2021-05-14 12:23:20,432 - Task failed successfully

2021-05-14 12:23:20,433 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-54.json

2021-05-14 12:23:22,505 - Task failed successfully

2021-05-14 12:23:22,505 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-55.json

2021-05-14 12:23:24,477 - Task failed successfully

2021-05-14 12:23:24,477 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-56.json

2021-05-14 12:23:26,557 - Task failed successfully

2021-05-14 12:23:26,558 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-57.json

2021-05-14 12:23:28,579 - Task failed successfully

2021-05-14 12:23:28,579 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-58.json

2021-05-14 12:23:30,582 - Task failed successfully

2021-05-14 12:23:30,582 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-59.json

2021-05-14 12:23:32,552 - Task failed successfully

2021-05-14 12:23:32,552 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-60.json

2021-05-14 12:23:34,474 - Task failed successfully

2021-05-14 12:23:34,475 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-61.json

2021-05-14 12:23:36,374 - Task failed successfully

2021-05-14 12:23:36,374 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-62.json

2021-05-14 12:23:38,309 - Task failed successfully

2021-05-14 12:23:38,310 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-63.json

2021-05-14 12:23:40,300 - Task failed successfully

2021-05-14 12:23:40,301 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-64.json

2021-05-14 12:23:42,306 - Task failed successfully

2021-05-14 12:23:42,306 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-65.json

2021-05-14 12:23:44,414 - Task failed successfully

2021-05-14 12:23:44,414 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-66.json

2021-05-14 12:23:46,367 - Task failed successfully

2021-05-14 12:23:46,367 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-67.json

2021-05-14 12:23:48,425 - Task failed successfully

2021-05-14 12:23:48,425 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-68.json

2021-05-14 12:23:50,373 - Task failed successfully

2021-05-14 12:23:50,373 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-69.json

2021-05-14 12:23:52,403 - Task failed successfully

2021-05-14 12:23:52,403 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-70.json

2021-05-14 12:23:54,408 - Task failed successfully

2021-05-14 12:23:54,408 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-71.json

2021-05-14 12:23:56,373 - Task failed successfully

2021-05-14 12:23:56,374 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-72.json

2021-05-14 12:23:58,372 - Task failed successfully

