2021-05-12 18:52:12,065 - 
2021-05-12 18:52:47,288 - Task failed successfully

2021-05-12 18:52:47,289 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-18.json

2021-05-12 18:52:49,252 - Task failed successfully

2021-05-12 18:52:49,253 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-19.json

2021-05-12 18:52:51,148 - Task failed successfully

2021-05-12 18:52:51,148 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-20.json

2021-05-12 18:52:53,094 - Task failed successfully

2021-05-12 18:52:53,094 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-21.json

2021-05-12 18:52:55,027 - Task failed successfully

2021-05-12 18:52:55,027 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-22.json

2021-05-12 18:52:56,957 - Task failed successfully

2021-05-12 18:52:56,957 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-23.json

2021-05-12 18:52:58,925 - Task failed successfully

2021-05-12 18:52:58,925 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-24.json

2021-05-12 18:53:00,853 - Task failed successfully

2021-05-12 18:53:00,853 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-25.json

2021-05-12 18:53:02,791 - Task failed successfully

2021-05-12 18:53:02,791 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-26.json

2021-05-12 18:53:04,798 - Task failed successfully

2021-05-12 18:53:04,798 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-27.json

2021-05-12 18:53:06,688 - Task failed successfully

2021-05-12 18:53:06,688 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-28.json

2021-05-12 18:53:08,624 - Task failed successfully

2021-05-12 18:53:08,624 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-29.json

2021-05-12 18:53:10,569 - Task failed successfully

2021-05-12 18:53:10,570 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-30.json

2021-05-12 18:53:12,496 - Task failed successfully

2021-05-12 18:53:12,497 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-31.json

2021-05-12 18:53:14,424 - Task failed successfully

2021-05-12 18:53:14,425 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-32.json

2021-05-12 18:53:16,356 - Task failed successfully

2021-05-12 18:53:16,356 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-33.json

2021-05-12 18:53:18,256 - Task failed successfully

2021-05-12 18:53:18,257 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-34.json

2021-05-12 18:53:20,160 - Task failed successfully

2021-05-12 18:53:20,160 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-35.json

2021-05-12 18:53:22,078 - Task failed successfully

2021-05-12 18:53:22,079 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-36.json

2021-05-12 18:53:23,981 - Task failed successfully

2021-05-12 18:53:23,981 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-37.json

2021-05-12 18:53:25,965 - Task failed successfully

2021-05-12 18:53:25,965 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-38.json

2021-05-12 18:53:27,898 - Task failed successfully

2021-05-12 18:53:27,899 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-39.json

2021-05-12 18:53:29,817 - Task failed successfully

2021-05-12 18:53:29,817 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-40.json

2021-05-12 18:53:31,736 - Task failed successfully

2021-05-12 18:53:31,737 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-41.json

2021-05-12 18:53:33,729 - Task failed successfully

2021-05-12 18:53:33,729 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-42.json

2021-05-12 18:53:35,698 - Task failed successfully

2021-05-12 18:53:35,699 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-43.json

2021-05-12 18:53:37,633 - Task failed successfully

2021-05-12 18:53:37,634 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-44.json

2021-05-12 18:53:39,540 - Task failed successfully

2021-05-12 18:53:39,541 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-45.json

2021-05-12 18:53:41,444 - Task failed successfully

2021-05-12 18:53:41,445 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-46.json

2021-05-12 18:53:43,421 - Task failed successfully

2021-05-12 18:53:43,421 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-47.json

2021-05-12 18:53:45,306 - Task failed successfully

2021-05-12 18:53:45,307 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-48.json

2021-05-12 18:53:47,218 - Task failed successfully

2021-05-12 18:53:47,218 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-49.json

2021-05-12 18:53:49,091 - Task failed successfully

2021-05-12 18:53:49,092 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-50.json

2021-05-12 18:53:51,028 - Task failed successfully

2021-05-12 18:53:51,028 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-51.json

2021-05-12 18:53:52,959 - Task failed successfully

2021-05-12 18:53:52,959 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-52.json

2021-05-12 18:53:54,881 - Task failed successfully

2021-05-12 18:53:54,882 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-53.json

2021-05-12 18:53:56,805 - Task failed successfully

2021-05-12 18:53:56,805 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-54.json

2021-05-12 18:53:58,787 - Task failed successfully

2021-05-12 18:53:58,787 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-55.json

2021-05-12 18:54:00,734 - Task failed successfully

2021-05-12 18:54:00,734 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-56.json

2021-05-12 18:54:02,646 - Task failed successfully

2021-05-12 18:54:02,647 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-57.json

2021-05-12 18:54:04,522 - Task failed successfully

2021-05-12 18:54:04,522 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-58.json

2021-05-12 18:54:06,422 - Task failed successfully

2021-05-12 18:54:06,423 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-59.json

2021-05-12 18:54:08,326 - Task failed successfully

2021-05-12 18:54:08,326 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-60.json

2021-05-12 18:54:10,243 - Task failed successfully

2021-05-12 18:54:10,243 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-61.json

2021-05-12 18:54:12,130 - Task failed successfully

2021-05-12 18:54:12,130 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-62.json

2021-05-12 18:54:14,071 - Task failed successfully

2021-05-12 18:54:14,071 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-63.json

2021-05-12 18:54:15,982 - Task failed successfully

2021-05-12 18:54:15,982 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-64.json

2021-05-12 18:54:17,902 - Task failed successfully

2021-05-12 18:54:17,902 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-65.json

2021-05-12 18:54:19,813 - Task failed successfully

2021-05-12 18:54:19,813 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-66.json

2021-05-12 18:54:21,717 - Task failed successfully

2021-05-12 18:54:21,717 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-67.json

2021-05-12 18:54:23,637 - Task failed successfully

2021-05-12 18:54:23,638 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-68.json

2021-05-12 18:54:25,550 - Task failed successfully

2021-05-12 18:54:25,551 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-69.json

2021-05-12 18:54:27,473 - Task failed successfully

2021-05-12 18:54:27,474 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-70.json

2021-05-12 18:54:29,426 - Task failed successfully

2021-05-12 18:54:29,426 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-71.json

2021-05-12 18:54:31,317 - Task failed successfully

2021-05-12 18:54:31,318 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-72.json

2021-05-12 18:54:33,214 - Task failed successfully

2021-05-12 18:54:33,214 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-73.json

2021-05-12 18:54:35,110 - Task failed successfully

2021-05-12 18:54:35,111 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-74.json

2021-05-12 18:54:37,089 - Task failed successfully

2021-05-12 18:54:37,090 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-75.json

2021-05-12 18:54:39,004 - Task failed successfully

2021-05-12 18:54:39,004 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-76.json

2021-05-12 18:54:40,927 - Task failed successfully

2021-05-12 18:54:40,928 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-77.json

2021-05-12 18:54:42,909 - Task failed successfully

2021-05-12 18:54:42,909 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-78.json

2021-05-12 18:54:44,873 - Task failed successfully

2021-05-12 18:54:44,873 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-79.json

2021-05-12 18:54:46,761 - Task failed successfully

2021-05-12 18:54:46,761 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-80.json

2021-05-12 18:54:48,627 - Task failed successfully

2021-05-12 18:54:48,627 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-81.json

2021-05-12 18:54:50,544 - Task failed successfully

2021-05-12 18:54:50,544 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-82.json

2021-05-12 18:54:52,459 - Task failed successfully

2021-05-12 18:54:52,460 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-83.json

2021-05-12 18:54:54,354 - Task failed successfully

2021-05-12 18:54:54,354 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-84.json

2021-05-12 18:54:56,220 - Task failed successfully

2021-05-12 18:54:56,221 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-85.json

2021-05-12 18:54:58,201 - Task failed successfully

2021-05-12 18:54:58,202 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-86.json

2021-05-12 18:55:00,098 - Task failed successfully

2021-05-12 18:55:00,098 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-87.json

2021-05-12 18:55:01,963 - Task failed successfully

2021-05-12 18:55:01,963 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-88.json

2021-05-12 18:55:03,898 - Task failed successfully

2021-05-12 18:55:03,898 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-89.json

2021-05-12 18:55:05,837 - Task failed successfully

2021-05-12 18:55:05,838 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-90.json

2021-05-12 18:55:07,758 - Task failed successfully

2021-05-12 18:55:07,758 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-91.json

2021-05-12 18:55:09,683 - Task failed successfully

2021-05-12 18:55:09,684 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-92.json

2021-05-12 18:55:11,605 - Task failed successfully

2021-05-12 18:55:11,605 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-93.json

2021-05-12 18:55:13,481 - Task failed successfully

2021-05-12 18:55:13,482 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-94.json

2021-05-12 18:55:15,356 - Task failed successfully

2021-05-12 18:55:15,356 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-95.json

2021-05-12 18:55:17,222 - Task failed successfully

2021-05-12 18:55:17,222 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-96.json

2021-05-12 18:55:19,117 - Task failed successfully

2021-05-12 18:55:19,117 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-97.json

2021-05-12 18:55:20,982 - Task failed successfully

2021-05-12 18:55:20,983 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-98.json

2021-05-12 18:55:22,902 - Task failed successfully

2021-05-12 18:55:22,902 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-99.json

2021-05-12 18:55:24,828 - Task failed successfully

2021-05-12 18:55:24,828 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-100.json

2021-05-12 18:55:26,731 - Task failed successfully

2021-05-12 18:55:26,731 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-1.json

2021-05-12 18:55:28,643 - Task failed successfully

2021-05-12 18:55:28,643 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-2.json

2021-05-12 18:55:30,589 - Task failed successfully

2021-05-12 18:55:30,590 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-3.json

2021-05-12 18:55:32,556 - Task failed successfully

2021-05-12 18:55:32,556 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-4.json

2021-05-12 18:55:34,486 - Task failed successfully

2021-05-12 18:55:34,486 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-5.json

2021-05-12 18:55:36,411 - Task failed successfully

2021-05-12 18:55:36,411 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-6.json

2021-05-12 18:55:38,346 - Task failed successfully

2021-05-12 18:55:38,346 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-7.json

2021-05-12 18:55:40,264 - Task failed successfully

2021-05-12 18:55:40,265 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-8.json

2021-05-12 18:55:42,206 - Task failed successfully

2021-05-12 18:55:42,207 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-9.json

2021-05-12 18:55:44,190 - Task failed successfully

2021-05-12 18:55:44,190 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-10.json

2021-05-12 18:55:46,216 - Task failed successfully

2021-05-12 18:55:46,216 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-11.json

2021-05-12 18:55:48,154 - Task failed successfully

2021-05-12 18:55:48,155 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-12.json

2021-05-12 18:55:50,155 - Task failed successfully

2021-05-12 18:55:50,155 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-13.json

2021-05-12 18:55:52,055 - Task failed successfully

2021-05-12 18:55:52,056 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-14.json

2021-05-12 18:55:53,973 - Task failed successfully

2021-05-12 18:55:53,973 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-15.json

2021-05-12 18:55:55,940 - Task failed successfully

2021-05-12 18:55:55,941 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-16.json

2021-05-12 18:55:57,862 - Task failed successfully

2021-05-12 18:55:57,862 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-17.json

2021-05-12 18:55:59,798 - Task failed successfully

2021-05-12 18:55:59,799 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-18.json

2021-05-12 18:56:01,708 - Task failed successfully

2021-05-12 18:56:01,708 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-19.json

2021-05-12 18:56:03,703 - Task failed successfully

2021-05-12 18:56:03,703 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-20.json

2021-05-12 18:56:05,622 - Task failed successfully

2021-05-12 18:56:05,622 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-21.json

2021-05-12 18:56:07,573 - Task failed successfully

2021-05-12 18:56:07,573 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-22.json

2021-05-12 18:56:09,529 - Task failed successfully

2021-05-12 18:56:09,529 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-23.json

2021-05-12 18:56:11,454 - Task failed successfully

2021-05-12 18:56:11,454 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-24.json

2021-05-12 18:56:13,385 - Task failed successfully

2021-05-12 18:56:13,385 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-25.json

2021-05-12 18:56:15,327 - Task failed successfully

2021-05-12 18:56:15,328 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-26.json

2021-05-12 18:56:17,331 - Task failed successfully

2021-05-12 18:56:17,331 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-27.json

2021-05-12 18:56:19,261 - Task failed successfully

2021-05-12 18:56:19,262 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-28.json

2021-05-12 18:56:21,146 - Task failed successfully

2021-05-12 18:56:21,146 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-29.json

2021-05-12 18:56:23,083 - Task failed successfully

2021-05-12 18:56:23,083 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-30.json

2021-05-12 18:56:25,001 - Task failed successfully

2021-05-12 18:56:25,002 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-31.json

2021-05-12 18:56:26,916 - Task failed successfully

2021-05-12 18:56:26,917 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-32.json

2021-05-12 18:56:28,832 - Task failed successfully

2021-05-12 18:56:28,833 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-33.json

2021-05-12 18:56:30,795 - Task failed successfully

2021-05-12 18:56:30,795 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-34.json

2021-05-12 18:56:32,740 - Task failed successfully

2021-05-12 18:56:32,740 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-35.json

2021-05-12 18:56:34,699 - Task failed successfully

2021-05-12 18:56:34,700 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-36.json

2021-05-12 18:56:36,682 - Task failed successfully

2021-05-12 18:56:36,682 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-37.json

2021-05-12 18:56:38,585 - Task failed successfully

2021-05-12 18:56:38,585 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-38.json

2021-05-12 18:56:40,504 - Task failed successfully

2021-05-12 18:56:40,504 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-39.json

2021-05-12 18:56:42,424 - Task failed successfully

2021-05-12 18:56:42,425 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-40.json

2021-05-12 18:56:44,362 - Task failed successfully

2021-05-12 18:56:44,362 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-41.json

2021-05-12 18:56:46,279 - Task failed successfully

2021-05-12 18:56:46,280 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-42.json

2021-05-12 18:56:48,167 - Task failed successfully

2021-05-12 18:56:48,168 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-43.json

2021-05-12 18:56:50,097 - Task failed successfully

2021-05-12 18:56:50,098 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-44.json

2021-05-12 18:56:52,019 - Task failed successfully

2021-05-12 18:56:52,020 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-45.json

2021-05-12 18:56:53,922 - Task failed successfully

2021-05-12 18:56:53,923 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-46.json

2021-05-12 18:56:55,846 - Task failed successfully

2021-05-12 18:56:55,846 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-47.json

2021-05-12 18:56:57,783 - Task failed successfully

2021-05-12 18:56:57,783 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-48.json

2021-05-12 18:56:59,671 - Task failed successfully

2021-05-12 18:56:59,671 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-49.json

2021-05-12 18:57:01,580 - Task failed successfully

2021-05-12 18:57:01,580 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-50.json

2021-05-12 18:57:03,520 - Task failed successfully

2021-05-12 18:57:03,520 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-51.json

2021-05-12 18:57:05,457 - Task failed successfully

2021-05-12 18:57:05,458 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-52.json

2021-05-12 18:57:07,360 - Task failed successfully

2021-05-12 18:57:07,360 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-53.json

2021-05-12 18:57:09,268 - Task failed successfully

2021-05-12 18:57:09,268 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-54.json

2021-05-12 18:57:11,209 - Task failed successfully

2021-05-12 18:57:11,210 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-55.json

2021-05-12 18:57:13,124 - Task failed successfully

2021-05-12 18:57:13,125 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-56.json

2021-05-12 18:57:15,091 - Task failed successfully

2021-05-12 18:57:15,091 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-57.json

2021-05-12 18:57:16,998 - Task failed successfully

2021-05-12 18:57:16,998 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-58.json

2021-05-12 18:57:18,900 - Task failed successfully

2021-05-12 18:57:18,900 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-59.json

2021-05-12 18:57:20,806 - Task failed successfully

2021-05-12 18:57:20,806 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-60.json

2021-05-12 18:57:22,707 - Task failed successfully

2021-05-12 18:57:22,708 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-61.json

2021-05-12 18:57:24,608 - Task failed successfully

2021-05-12 18:57:24,608 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-62.json

2021-05-12 18:57:26,535 - Task failed successfully

2021-05-12 18:57:26,535 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-63.json

2021-05-12 18:57:28,434 - Task failed successfully

2021-05-12 18:57:28,434 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-64.json

2021-05-12 18:57:30,383 - Task failed successfully

2021-05-12 18:57:30,383 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-65.json

2021-05-12 18:57:32,268 - Task failed successfully

2021-05-12 18:57:32,269 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-66.json

2021-05-12 18:57:34,161 - Task failed successfully

2021-05-12 18:57:34,161 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-67.json

2021-05-12 18:57:36,076 - Task failed successfully

2021-05-12 18:57:36,076 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-68.json

2021-05-12 18:57:38,078 - Task failed successfully

2021-05-12 18:57:38,078 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-69.json

2021-05-12 18:57:39,990 - Task failed successfully

2021-05-12 18:57:39,991 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-70.json

2021-05-12 18:57:41,932 - Task failed successfully

2021-05-12 18:57:41,932 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-71.json

2021-05-12 18:57:43,851 - Task failed successfully

2021-05-12 18:57:43,852 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-72.json

2021-05-12 18:57:45,744 - Task failed successfully

