2021-05-12 12:59:34,192 - 
2021-05-12 13:00:09,220 - Task failed successfully

2021-05-12 13:00:09,220 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-18.json

2021-05-12 13:00:11,118 - Task failed successfully

2021-05-12 13:00:11,118 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-19.json

2021-05-12 13:00:13,034 - Task failed successfully

2021-05-12 13:00:13,035 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-20.json

2021-05-12 13:00:14,910 - Task failed successfully

2021-05-12 13:00:14,910 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-21.json

2021-05-12 13:00:16,927 - Task failed successfully

2021-05-12 13:00:16,927 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-22.json

2021-05-12 13:00:18,816 - Task failed successfully

2021-05-12 13:00:18,816 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-23.json

2021-05-12 13:00:20,734 - Task failed successfully

2021-05-12 13:00:20,735 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-24.json

2021-05-12 13:00:22,619 - Task failed successfully

2021-05-12 13:00:22,620 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-25.json

2021-05-12 13:00:24,536 - Task failed successfully

2021-05-12 13:00:24,536 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-26.json

2021-05-12 13:00:26,421 - Task failed successfully

2021-05-12 13:00:26,422 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-27.json

2021-05-12 13:00:28,285 - Task failed successfully

2021-05-12 13:00:28,285 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-28.json

2021-05-12 13:00:30,187 - Task failed successfully

2021-05-12 13:00:30,187 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-29.json

2021-05-12 13:00:32,039 - Task failed successfully

2021-05-12 13:00:32,039 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-30.json

2021-05-12 13:00:33,930 - Task failed successfully

2021-05-12 13:00:33,930 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-31.json

2021-05-12 13:00:35,832 - Task failed successfully

2021-05-12 13:00:35,832 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-32.json

2021-05-12 13:00:37,691 - Task failed successfully

2021-05-12 13:00:37,692 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-33.json

2021-05-12 13:00:39,559 - Task failed successfully

2021-05-12 13:00:39,559 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-34.json

2021-05-12 13:00:41,455 - Task failed successfully

2021-05-12 13:00:41,455 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-35.json

2021-05-12 13:00:43,360 - Task failed successfully

2021-05-12 13:00:43,360 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-36.json

2021-05-12 13:00:45,272 - Task failed successfully

2021-05-12 13:00:45,272 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-37.json

2021-05-12 13:00:47,160 - Task failed successfully

2021-05-12 13:00:47,160 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-38.json

2021-05-12 13:00:49,027 - Task failed successfully

2021-05-12 13:00:49,027 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-39.json

2021-05-12 13:00:50,961 - Task failed successfully

2021-05-12 13:00:50,962 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-40.json

2021-05-12 13:00:52,827 - Task failed successfully

2021-05-12 13:00:52,827 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-41.json

2021-05-12 13:00:54,714 - Task failed successfully

2021-05-12 13:00:54,714 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-42.json

2021-05-12 13:00:56,653 - Task failed successfully

2021-05-12 13:00:56,653 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-43.json

2021-05-12 13:00:58,546 - Task failed successfully

2021-05-12 13:00:58,547 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-44.json

2021-05-12 13:01:00,443 - Task failed successfully

2021-05-12 13:01:00,444 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-45.json

2021-05-12 13:01:02,327 - Task failed successfully

2021-05-12 13:01:02,327 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-46.json

2021-05-12 13:01:04,278 - Task failed successfully

2021-05-12 13:01:04,279 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-47.json

2021-05-12 13:01:06,154 - Task failed successfully

2021-05-12 13:01:06,154 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-48.json

2021-05-12 13:01:08,025 - Task failed successfully

2021-05-12 13:01:08,025 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-49.json

2021-05-12 13:01:09,934 - Task failed successfully

2021-05-12 13:01:09,934 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-50.json

2021-05-12 13:01:11,799 - Task failed successfully

2021-05-12 13:01:11,799 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-51.json

2021-05-12 13:01:13,672 - Task failed successfully

2021-05-12 13:01:13,673 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-52.json

2021-05-12 13:01:15,545 - Task failed successfully

2021-05-12 13:01:15,545 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-53.json

2021-05-12 13:01:17,416 - Task failed successfully

2021-05-12 13:01:17,416 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-54.json

2021-05-12 13:01:19,284 - Task failed successfully

2021-05-12 13:01:19,284 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-55.json

2021-05-12 13:01:21,171 - Task failed successfully

2021-05-12 13:01:21,171 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-56.json

2021-05-12 13:01:23,090 - Task failed successfully

2021-05-12 13:01:23,090 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-57.json

2021-05-12 13:01:25,022 - Task failed successfully

2021-05-12 13:01:25,023 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-58.json

2021-05-12 13:01:26,990 - Task failed successfully

2021-05-12 13:01:26,990 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-59.json

2021-05-12 13:01:28,859 - Task failed successfully

2021-05-12 13:01:28,860 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-60.json

2021-05-12 13:01:30,798 - Task failed successfully

2021-05-12 13:01:30,799 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-61.json

2021-05-12 13:01:32,681 - Task failed successfully

2021-05-12 13:01:32,681 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-62.json

2021-05-12 13:01:34,590 - Task failed successfully

2021-05-12 13:01:34,591 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-63.json

2021-05-12 13:01:36,473 - Task failed successfully

2021-05-12 13:01:36,474 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-64.json

2021-05-12 13:01:38,361 - Task failed successfully

2021-05-12 13:01:38,361 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-65.json

2021-05-12 13:01:40,242 - Task failed successfully

2021-05-12 13:01:40,242 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-66.json

2021-05-12 13:01:42,118 - Task failed successfully

2021-05-12 13:01:42,118 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-67.json

2021-05-12 13:01:44,016 - Task failed successfully

2021-05-12 13:01:44,016 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-68.json

2021-05-12 13:01:45,935 - Task failed successfully

2021-05-12 13:01:45,935 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-69.json

2021-05-12 13:01:47,831 - Task failed successfully

2021-05-12 13:01:47,831 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-70.json

2021-05-12 13:01:49,705 - Task failed successfully

2021-05-12 13:01:49,705 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-71.json

2021-05-12 13:01:51,563 - Task failed successfully

2021-05-12 13:01:51,563 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-72.json

2021-05-12 13:01:53,426 - Task failed successfully

2021-05-12 13:01:53,426 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-73.json

2021-05-12 13:01:55,289 - Task failed successfully

2021-05-12 13:01:55,289 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-74.json

2021-05-12 13:01:57,194 - Task failed successfully

2021-05-12 13:01:57,194 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-75.json

2021-05-12 13:01:59,047 - Task failed successfully

2021-05-12 13:01:59,047 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-76.json

2021-05-12 13:02:00,932 - Task failed successfully

2021-05-12 13:02:00,932 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-77.json

2021-05-12 13:02:02,793 - Task failed successfully

2021-05-12 13:02:02,794 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-78.json

2021-05-12 13:02:04,632 - Task failed successfully

2021-05-12 13:02:04,632 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-79.json

2021-05-12 13:02:06,499 - Task failed successfully

2021-05-12 13:02:06,499 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-80.json

2021-05-12 13:02:08,396 - Task failed successfully

2021-05-12 13:02:08,396 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-81.json

2021-05-12 13:02:10,286 - Task failed successfully

2021-05-12 13:02:10,286 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-82.json

2021-05-12 13:02:12,219 - Task failed successfully

2021-05-12 13:02:12,220 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-83.json

2021-05-12 13:02:14,111 - Task failed successfully

2021-05-12 13:02:14,111 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-84.json

2021-05-12 13:02:16,032 - Task failed successfully

2021-05-12 13:02:16,032 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-85.json

2021-05-12 13:02:17,923 - Task failed successfully

2021-05-12 13:02:17,923 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-86.json

2021-05-12 13:02:19,811 - Task failed successfully

2021-05-12 13:02:19,811 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-87.json

2021-05-12 13:02:21,696 - Task failed successfully

2021-05-12 13:02:21,696 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-88.json

2021-05-12 13:02:23,576 - Task failed successfully

2021-05-12 13:02:23,576 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-89.json

2021-05-12 13:02:25,471 - Task failed successfully

2021-05-12 13:02:25,471 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-90.json

2021-05-12 13:02:27,363 - Task failed successfully

2021-05-12 13:02:27,363 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-91.json

2021-05-12 13:02:29,315 - Task failed successfully

2021-05-12 13:02:29,315 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-92.json

2021-05-12 13:02:31,228 - Task failed successfully

2021-05-12 13:02:31,229 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-93.json

2021-05-12 13:02:33,160 - Task failed successfully

2021-05-12 13:02:33,161 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-94.json

2021-05-12 13:02:35,056 - Task failed successfully

2021-05-12 13:02:35,056 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-95.json

2021-05-12 13:02:36,943 - Task failed successfully

2021-05-12 13:02:36,944 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-96.json

2021-05-12 13:02:38,841 - Task failed successfully

2021-05-12 13:02:38,842 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-97.json

2021-05-12 13:02:40,735 - Task failed successfully

2021-05-12 13:02:40,735 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-98.json

2021-05-12 13:02:42,612 - Task failed successfully

2021-05-12 13:02:42,613 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-99.json

2021-05-12 13:02:44,524 - Task failed successfully

2021-05-12 13:02:44,524 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-100.json

2021-05-12 13:02:46,422 - Task failed successfully

2021-05-12 13:02:46,422 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-1.json

2021-05-12 13:02:48,375 - Task failed successfully

2021-05-12 13:02:48,375 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-2.json

2021-05-12 13:02:50,282 - Task failed successfully

2021-05-12 13:02:50,283 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-3.json

2021-05-12 13:02:52,242 - Task failed successfully

2021-05-12 13:02:52,243 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-4.json

2021-05-12 13:02:54,157 - Task failed successfully

2021-05-12 13:02:54,157 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-5.json

2021-05-12 13:02:56,040 - Task failed successfully

2021-05-12 13:02:56,040 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-6.json

2021-05-12 13:02:57,929 - Task failed successfully

2021-05-12 13:02:57,929 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-7.json

2021-05-12 13:03:00,101 - Task failed successfully

2021-05-12 13:03:00,102 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-8.json

2021-05-12 13:03:02,050 - Task failed successfully

2021-05-12 13:03:02,050 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-9.json

2021-05-12 13:03:03,972 - Task failed successfully

2021-05-12 13:03:03,972 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-10.json

2021-05-12 13:03:05,912 - Task failed successfully

2021-05-12 13:03:05,912 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-11.json

2021-05-12 13:03:07,834 - Task failed successfully

2021-05-12 13:03:07,835 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-12.json

2021-05-12 13:03:09,755 - Task failed successfully

2021-05-12 13:03:09,755 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-13.json

2021-05-12 13:03:11,648 - Task failed successfully

2021-05-12 13:03:11,648 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-14.json

2021-05-12 13:03:13,560 - Task failed successfully

2021-05-12 13:03:13,560 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-15.json

2021-05-12 13:03:15,492 - Task failed successfully

2021-05-12 13:03:15,493 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-16.json

2021-05-12 13:03:17,388 - Task failed successfully

2021-05-12 13:03:17,388 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-17.json

2021-05-12 13:03:19,312 - Task failed successfully

2021-05-12 13:03:19,313 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-18.json

2021-05-12 13:03:21,221 - Task failed successfully

2021-05-12 13:03:21,221 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-19.json

2021-05-12 13:03:23,133 - Task failed successfully

2021-05-12 13:03:23,134 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-20.json

2021-05-12 13:03:25,033 - Task failed successfully

2021-05-12 13:03:25,034 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-21.json

2021-05-12 13:03:26,950 - Task failed successfully

2021-05-12 13:03:26,950 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-22.json

2021-05-12 13:03:28,893 - Task failed successfully

2021-05-12 13:03:28,894 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-23.json

2021-05-12 13:03:30,800 - Task failed successfully

2021-05-12 13:03:30,800 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-24.json

2021-05-12 13:03:32,698 - Task failed successfully

2021-05-12 13:03:32,698 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-25.json

2021-05-12 13:03:34,610 - Task failed successfully

2021-05-12 13:03:34,610 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-26.json

2021-05-12 13:03:36,537 - Task failed successfully

2021-05-12 13:03:36,537 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-27.json

2021-05-12 13:03:38,470 - Task failed successfully

2021-05-12 13:03:38,470 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-28.json

2021-05-12 13:03:40,373 - Task failed successfully

2021-05-12 13:03:40,374 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-29.json

2021-05-12 13:03:42,322 - Task failed successfully

2021-05-12 13:03:42,323 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-30.json

2021-05-12 13:03:44,297 - Task failed successfully

2021-05-12 13:03:44,297 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-31.json

2021-05-12 13:03:46,214 - Task failed successfully

2021-05-12 13:03:46,214 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-32.json

2021-05-12 13:03:48,125 - Task failed successfully

2021-05-12 13:03:48,125 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-33.json

2021-05-12 13:03:50,045 - Task failed successfully

2021-05-12 13:03:50,046 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-34.json

2021-05-12 13:03:51,963 - Task failed successfully

2021-05-12 13:03:51,964 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-35.json

2021-05-12 13:03:53,879 - Task failed successfully

2021-05-12 13:03:53,880 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-36.json

2021-05-12 13:03:55,829 - Task failed successfully

2021-05-12 13:03:55,829 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-37.json

2021-05-12 13:03:57,726 - Task failed successfully

2021-05-12 13:03:57,726 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-38.json

2021-05-12 13:03:59,631 - Task failed successfully

2021-05-12 13:03:59,631 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-39.json

2021-05-12 13:04:01,556 - Task failed successfully

2021-05-12 13:04:01,556 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-40.json

2021-05-12 13:04:03,485 - Task failed successfully

2021-05-12 13:04:03,486 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-41.json

2021-05-12 13:04:05,418 - Task failed successfully

2021-05-12 13:04:05,418 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-42.json

2021-05-12 13:04:07,311 - Task failed successfully

2021-05-12 13:04:07,311 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-43.json

2021-05-12 13:04:09,224 - Task failed successfully

2021-05-12 13:04:09,224 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-44.json

2021-05-12 13:04:11,125 - Task failed successfully

2021-05-12 13:04:11,125 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-45.json

2021-05-12 13:04:12,999 - Task failed successfully

2021-05-12 13:04:13,000 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-46.json

2021-05-12 13:04:14,919 - Task failed successfully

2021-05-12 13:04:14,919 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-47.json

2021-05-12 13:04:16,812 - Task failed successfully

2021-05-12 13:04:16,813 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-48.json

2021-05-12 13:04:18,720 - Task failed successfully

2021-05-12 13:04:18,721 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-49.json

2021-05-12 13:04:20,605 - Task failed successfully

2021-05-12 13:04:20,606 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-50.json

2021-05-12 13:04:22,512 - Task failed successfully

2021-05-12 13:04:22,512 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-51.json

2021-05-12 13:04:24,428 - Task failed successfully

2021-05-12 13:04:24,428 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-52.json

2021-05-12 13:04:26,317 - Task failed successfully

2021-05-12 13:04:26,317 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-53.json

2021-05-12 13:04:28,228 - Task failed successfully

2021-05-12 13:04:28,228 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-54.json

2021-05-12 13:04:30,125 - Task failed successfully

2021-05-12 13:04:30,125 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-55.json

2021-05-12 13:04:32,062 - Task failed successfully

2021-05-12 13:04:32,062 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-56.json

2021-05-12 13:04:34,002 - Task failed successfully

2021-05-12 13:04:34,002 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-57.json

2021-05-12 13:04:35,887 - Task failed successfully

2021-05-12 13:04:35,888 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-58.json

2021-05-12 13:04:37,773 - Task failed successfully

2021-05-12 13:04:37,773 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-59.json

2021-05-12 13:04:39,633 - Task failed successfully

2021-05-12 13:04:39,633 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-60.json

2021-05-12 13:04:41,536 - Task failed successfully

2021-05-12 13:04:41,536 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-61.json

2021-05-12 13:04:43,426 - Task failed successfully

2021-05-12 13:04:43,426 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-62.json

2021-05-12 13:04:45,291 - Task failed successfully

2021-05-12 13:04:45,291 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-63.json

2021-05-12 13:04:47,188 - Task failed successfully

2021-05-12 13:04:47,188 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-64.json

2021-05-12 13:04:49,100 - Task failed successfully

2021-05-12 13:04:49,100 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-65.json

2021-05-12 13:04:50,987 - Task failed successfully

2021-05-12 13:04:50,987 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-66.json

2021-05-12 13:04:52,854 - Task failed successfully

2021-05-12 13:04:52,855 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-67.json

2021-05-12 13:04:54,765 - Task failed successfully

2021-05-12 13:04:54,766 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-68.json

2021-05-12 13:04:56,648 - Task failed successfully

2021-05-12 13:04:56,648 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-69.json

2021-05-12 13:04:58,526 - Task failed successfully

2021-05-12 13:04:58,527 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-70.json

2021-05-12 13:05:00,427 - Task failed successfully

2021-05-12 13:05:00,427 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-71.json

2021-05-12 13:05:02,302 - Task failed successfully

2021-05-12 13:05:02,302 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_currents-72.json

2021-05-12 13:05:04,193 - Task failed successfully

