2021-05-12 18:47:49,727 - 
2021-05-12 18:48:25,184 - Task failed successfully

2021-05-12 18:48:25,184 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-18.json

2021-05-12 18:48:27,130 - Task failed successfully

2021-05-12 18:48:27,131 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-19.json

2021-05-12 18:48:29,029 - Task failed successfully

2021-05-12 18:48:29,029 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-20.json

2021-05-12 18:48:30,952 - Task failed successfully

2021-05-12 18:48:30,953 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-21.json

2021-05-12 18:48:32,922 - Task failed successfully

2021-05-12 18:48:32,923 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-22.json

2021-05-12 18:48:34,880 - Task failed successfully

2021-05-12 18:48:34,880 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-23.json

2021-05-12 18:48:36,878 - Task failed successfully

2021-05-12 18:48:36,879 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-24.json

2021-05-12 18:48:38,855 - Task failed successfully

2021-05-12 18:48:38,855 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-25.json

2021-05-12 18:48:40,810 - Task failed successfully

2021-05-12 18:48:40,810 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-26.json

2021-05-12 18:48:42,856 - Task failed successfully

2021-05-12 18:48:42,856 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-27.json

2021-05-12 18:48:44,929 - Task failed successfully

2021-05-12 18:48:44,929 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-28.json

2021-05-12 18:48:47,705 - Task failed successfully

2021-05-12 18:48:47,705 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-29.json

2021-05-12 18:48:50,192 - Task failed successfully

2021-05-12 18:48:50,193 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-30.json

2021-05-12 18:48:52,318 - Task failed successfully

2021-05-12 18:48:52,319 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-31.json

2021-05-12 18:48:54,403 - Task failed successfully

2021-05-12 18:48:54,404 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-32.json

2021-05-12 18:48:56,422 - Task failed successfully

2021-05-12 18:48:56,422 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-33.json

2021-05-12 18:48:58,776 - Task failed successfully

2021-05-12 18:48:58,776 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-34.json

2021-05-12 18:49:00,807 - Task failed successfully

2021-05-12 18:49:00,807 - 

Running application application_simulation_SSO-CHB, with json SSO_Bare_areaRatios-35.json

